,OLS-binary.csv,OLS-non-binary.csv,RF-binary.csv,RF-non-binary.csv,SVM-binary.csv,SVM-non-binary.csv
2013M01,45.83333333333333,45.83333333333333,50.0,58.333333333333336,45.83333333333333,37.5
2013M02,50.0,50.0,54.166666666666664,58.333333333333336,50.0,37.5
2013M03,50.0,50.0,54.166666666666664,62.5,50.0,37.5
2013M04,50.0,50.0,58.333333333333336,62.5,54.166666666666664,41.66666666666667
2013M05,50.0,50.0,54.166666666666664,62.5,54.166666666666664,41.66666666666667
2013M06,50.0,50.0,54.166666666666664,58.333333333333336,50.0,37.5
2013M07,45.83333333333333,50.0,54.166666666666664,58.333333333333336,50.0,37.5
2013M08,45.83333333333333,54.166666666666664,58.333333333333336,62.5,54.166666666666664,41.66666666666667
2013M09,45.83333333333333,54.166666666666664,62.5,66.66666666666666,58.333333333333336,45.83333333333333
2013M10,41.66666666666667,50.0,66.66666666666666,62.5,58.333333333333336,50.0
2013M11,41.66666666666667,50.0,66.66666666666666,62.5,58.333333333333336,54.166666666666664
2013M12,41.66666666666667,50.0,66.66666666666666,62.5,58.333333333333336,58.333333333333336
2014M01,45.83333333333333,54.166666666666664,62.5,62.5,54.166666666666664,54.166666666666664
2014M02,50.0,54.166666666666664,62.5,62.5,58.333333333333336,54.166666666666664
2014M03,45.83333333333333,50.0,58.333333333333336,58.333333333333336,58.333333333333336,54.166666666666664
2014M04,41.66666666666667,45.83333333333333,58.333333333333336,54.166666666666664,58.333333333333336,54.166666666666664
2014M05,37.5,41.66666666666667,58.333333333333336,54.166666666666664,54.166666666666664,54.166666666666664
2014M06,37.5,37.5,54.166666666666664,50.0,50.0,50.0
2014M07,37.5,37.5,50.0,45.83333333333333,45.83333333333333,54.166666666666664
2014M08,41.66666666666667,41.66666666666667,54.166666666666664,50.0,50.0,58.333333333333336
2014M09,45.83333333333333,45.83333333333333,54.166666666666664,50.0,50.0,54.166666666666664
2014M10,50.0,50.0,58.333333333333336,54.166666666666664,54.166666666666664,58.333333333333336
2014M11,54.166666666666664,54.166666666666664,62.5,58.333333333333336,58.333333333333336,58.333333333333336
2014M12,54.166666666666664,54.166666666666664,62.5,58.333333333333336,58.333333333333336,58.333333333333336
2015M01,54.166666666666664,54.166666666666664,62.5,58.333333333333336,58.333333333333336,58.333333333333336
2015M02,54.166666666666664,54.166666666666664,58.333333333333336,54.166666666666664,54.166666666666664,58.333333333333336
2015M03,50.0,50.0,54.166666666666664,50.0,50.0,54.166666666666664
2015M04,50.0,50.0,54.166666666666664,50.0,50.0,54.166666666666664
2015M05,50.0,50.0,54.166666666666664,45.83333333333333,45.83333333333333,54.166666666666664
2015M06,50.0,50.0,50.0,45.83333333333333,50.0,58.333333333333336
2015M07,54.166666666666664,54.166666666666664,54.166666666666664,50.0,54.166666666666664,62.5
2015M08,58.333333333333336,54.166666666666664,54.166666666666664,50.0,54.166666666666664,58.333333333333336
2015M09,58.333333333333336,54.166666666666664,54.166666666666664,50.0,54.166666666666664,58.333333333333336
2015M10,62.5,58.333333333333336,54.166666666666664,50.0,54.166666666666664,54.166666666666664
2015M11,62.5,58.333333333333336,54.166666666666664,50.0,54.166666666666664,50.0
2015M12,66.66666666666666,62.5,58.333333333333336,50.0,54.166666666666664,50.0
2016M01,66.66666666666666,62.5,62.5,54.166666666666664,58.333333333333336,54.166666666666664
2016M02,62.5,58.333333333333336,62.5,50.0,58.333333333333336,54.166666666666664
2016M03,62.5,58.333333333333336,66.66666666666666,54.166666666666664,54.166666666666664,54.166666666666664
2016M04,66.66666666666666,62.5,66.66666666666666,58.333333333333336,58.333333333333336,54.166666666666664
2016M05,66.66666666666666,62.5,66.66666666666666,54.166666666666664,62.5,54.166666666666664
2016M06,62.5,62.5,70.83333333333334,58.333333333333336,62.5,58.333333333333336
2016M07,62.5,62.5,75.0,62.5,66.66666666666666,54.166666666666664
2016M08,62.5,62.5,75.0,58.333333333333336,66.66666666666666,54.166666666666664
2016M09,58.333333333333336,58.333333333333336,75.0,54.166666666666664,66.66666666666666,54.166666666666664
2016M10,54.166666666666664,54.166666666666664,75.0,54.166666666666664,62.5,54.166666666666664
2016M11,54.166666666666664,54.166666666666664,70.83333333333334,54.166666666666664,58.333333333333336,50.0
2016M12,54.166666666666664,54.166666666666664,70.83333333333334,54.166666666666664,54.166666666666664,50.0
2017M01,58.333333333333336,58.333333333333336,75.0,54.166666666666664,58.333333333333336,54.166666666666664
2017M02,54.166666666666664,54.166666666666664,75.0,54.166666666666664,58.333333333333336,54.166666666666664
2017M03,54.166666666666664,54.166666666666664,79.16666666666666,58.333333333333336,62.5,58.333333333333336
2017M04,54.166666666666664,54.166666666666664,75.0,58.333333333333336,58.333333333333336,54.166666666666664
2017M05,54.166666666666664,58.333333333333336,79.16666666666666,62.5,62.5,58.333333333333336
2017M06,54.166666666666664,58.333333333333336,79.16666666666666,62.5,58.333333333333336,54.166666666666664
2017M07,54.166666666666664,58.333333333333336,79.16666666666666,58.333333333333336,58.333333333333336,54.166666666666664
2017M08,50.0,54.166666666666664,79.16666666666666,58.333333333333336,58.333333333333336,54.166666666666664
2017M09,45.83333333333333,50.0,75.0,54.166666666666664,54.166666666666664,50.0
2017M10,41.66666666666667,45.83333333333333,70.83333333333334,58.333333333333336,54.166666666666664,54.166666666666664
