,flt12_10_buy.csv,flt12_10_sell.csv,flt12_5_buy.csv,flt12_5_sell.csv,flt1_10_buy.csv,flt1_10_sell.csv,flt1_5_buy.csv,flt1_5_sell.csv,flt3_10_buy.csv,flt3_10_sell.csv,flt3_5_buy.csv,flt3_5_sell.csv,flt6_10_buy.csv,flt6_10_sell.csv,flt6_5_buy.csv,flt6_5_sell.csv,flt9_10_buy.csv,flt9_10_sell.csv,flt9_5_buy.csv,flt9_5_sell.csv,average
1991M11,-0.005680281908966266,-0.00446072530582087,-0.005972811992568737,-0.006086266768045091,-0.0013392338324263989,-0.0011292923323149113,-0.003645476407580527,-0.00028897021826545047,-0.0008115814261718009,-0.0005939790041415982,-0.0033110674492165125,0.0009699273044950457,-0.002083862754486496,-0.002021817153158938,-0.0036289028376578015,0.0013526892861462523,-0.006126226735219809,-0.002335326225612722,-0.00483925228798057,0.004796249969133796,-0.0023618104039929704
1991M12,-0.005626541643836858,-0.004406662109420268,-0.005897911822337537,-0.006030077479857204,-0.0013424574470897934,-0.0011342854623764356,-0.0036264374456374845,-0.00030283817974706553,-0.0008203257483602136,-0.0006046474972689875,-0.0032923748310789915,0.0009342815765765794,-0.002079589041395523,-0.002018115817533722,-0.0036025274876815305,0.0012903180295026507,-0.00607162519885154,-0.00232513551696397,-0.004790256194252592,0.004620580989173695,-0.00235633141642184
1992M01,-0.005713042913323505,-0.004554882777610951,-0.006005088116009913,-0.006107090889673377,-0.001436945862951597,-0.0012289393536950464,-0.0037088422942753215,-0.0004175109824226794,-0.0009299743998842469,-0.0007142616816315265,-0.0033937743945761925,0.000762591860367207,-0.002191084017105964,-0.002134162036359021,-0.003717549235893065,0.0010222289318058933,-0.0061453143653940265,-0.002480516490588913,-0.004902931281346171,0.004180193677476083,-0.002490844831154617
1992M02,-0.005617532791659487,-0.004439776945332588,-0.005877108210092085,-0.0011326303504691675,-0.0014110095829855686,-0.0012052242623545617,-0.00365831759593478,-0.0003986337005422548,-0.000906169585143611,-0.0006929410399827207,-0.0033376437044884883,0.0007727624379357102,-0.0021500201671032435,-0.002092345123069242,-0.0036473722283059356,0.001032493586734041,-0.006052651224447813,-0.0024176064464681247,-0.0048052243477933335,0.004112643232749563,-0.0021962154024376844
1992M03,-0.005860646262895243,-0.0048082490403599945,-0.0061847775745374235,-0.006011430674388191,-0.0016086497596564896,-0.0014012585489177648,-0.0038552600005145655,-0.0006266207136495896,-0.0011293229231595049,-0.0009139160777101028,-0.0035735945626044884,0.0004508389441568873,-0.002391185926991386,-0.0023422881000775926,-0.003919607726312605,0.0005446135162812226,-0.006270325258404537,-0.0027548320407811146,-0.005096747418375701,-0.006263846195613191,-0.0032008553172255686
1992M04,-0.0059999757760167026,-0.005024978117560162,-0.00635762299604286,-0.006143738299227475,-0.0017378779521924942,-0.0015300576223417233,-0.0039767042296264005,-0.000778523803958264,-0.0012764835397935583,-0.001060346005568056,-0.003719758492868538,0.00023338087794769544,-0.0025453489631137288,-0.0025021332132586084,-0.004085955006313337,-0.0026616419071958932,-0.006393360823439412,-0.0029665519838960805,-0.005267800372316781,-0.006407195539322175,-0.0035101336883052283
1992M05,-0.0059459012693964365,-0.004966105111050436,-0.006282953105026287,-0.006089888926712691,-0.001737795001352014,-0.0015317078900973391,-0.003955689141059942,-0.0007873982520802954,-0.0012807041586087168,-0.0010664720949941817,-0.0036978720231998284,0.0002088624950606561,-0.0025366547161977918,-0.002493627241168031,-0.00405572596460439,-0.002647055154786825,-0.006339113485411227,-0.0029480674729874196,-0.00521650021841387,-0.006343964380047771,-0.0034857166556067415
1992M06,-0.005756095975603805,-0.00471690112254054,-0.006036580480597084,-0.005905209274173824,-0.0016455570413909568,-0.0014426977237823734,-0.003833520517216673,-0.0006945656549868353,-0.0011833039142325839,-0.0009727903283668351,-0.00355725904214316,0.00032033977578846797,-0.0024127054851429334,-0.002366103877307355,-0.0038874443418370737,0.00021870857660858252,-0.006160060201279908,-0.0027688529184726985,-0.0050099998976649044,0.0034013954000105045,-0.0027204602022165986
1992M07,-0.0053622747763383966,-0.004184826600343388,-0.005533767954886286,-0.0019327903410327175,-0.0014139822230052476,-0.0012165819951866633,-0.0035585027036193245,-0.0004483455924191173,-0.0009326000144240814,-0.0007285001347338536,-0.0032378968893793164,0.0006352554024848809,-0.0021152458325383785,-0.0020595498445955098,-0.0035120585230029346,0.0006987958467620173,-0.005792975185755204,-0.0023498344534963653,-0.004571219319319004,0.003956078955251578,-0.0021830411089788656
1992M08,-0.0056683564827182936,-0.004630185042701804,-0.005917263443264797,-0.002883729819647958,-0.0016540400120671022,-0.0014543412854655501,-0.003803070630854509,-0.0007211876752106668,-0.0012010397842883154,-0.0009939686576334594,-0.003527504100125175,0.00026060202776229737,-0.0024074698414760236,-0.002361692662200768,-0.0038447611918484494,0.00013225456410289542,-0.006070143719617391,-0.0027514221712962713,-0.004930799255154705,0.0031366252968053543,-0.0025645746943450346
